#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
MODEL_ENG_13_9;Hawker Hurricane Mk IIA;Hawker Hurricane Mk IIA;Hawker Hurricane Mk IIA;Hawker Hurricane Mk IIA;Hawker Hurricane Mk IIA;Hawker Hurricane Mk IIA;Hawker Hurricane Mk IIA;Hawker Hurricane Mk IIA;;;X
MODEL_ENG_13_10;Supermarine Spitfire Mk XIV;Supermarine Spitfire Mk XIV;Supermarine Spitfire Mk XIV;Supermarine Spitfire Mk XIV;Supermarine Spitfire Mk XIV;Supermarine Spitfire Mk XIV;Supermarine Spitfire Mk XIV;Supermarine Spitfire Mk XIV;;;X
MODEL_ENG_13_11;Gloster Meteor F 1;Gloster Meteor F 1;Gloster Meteor F 1;Gloster Meteor F 1;Gloster Meteor F 1;Gloster Meteor F 1;Gloster Meteor F 1;Gloster Meteor F 1;;;X
MODEL_ENG_13_12;De Havilland Vampire Mk.1;De Havilland Vampire Mk.1;De Havilland Vampire Mk.1;De Havilland Vampire Mk.1;De Havilland Vampire Mk.1;De Havilland Vampire Mk.1;De Havilland Vampire Mk.1;De Havilland Vampire Mk.1;;;X
MODEL_ENG_13_13;De Havilland Vampire F.3;De Havilland Vampire F.3;De Havilland Vampire F.3;De Havilland Vampire F.3;De Havilland Vampire F.3;De Havilland Vampire F.3;De Havilland Vampire F.3;De Havilland Vampire F.3;;;X
MODEL_ENG_13_14;Supermarine Swift;Supermarine Swift;Supermarine Swift;Supermarine Swift;Supermarine Swift;Supermarine Swift;;Supermarine Swift;;;X
MODEL_ENG_13_15;English Electric Lightning F.1;English Electric Lightning F.1;English Electric Lightning F.1;English Electric Lightning F.1;English Electric Lightning F.1;English Electric Lightning F.1;English Electric Lightning F.1;English Electric Lightning F.1;;;X
MODEL_ENG_13_16;English Electric Lightning F.3;English Electric Lightning F.3;English Electric Lightning F.3;English Electric Lightning F.3;English Electric Lightning F.3;English Electric Lightning F.3;English Electric Lightning F.3;English Electric Lightning F.3;;;X
MODEL_ENG_32_0;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;Hawker P.1052;;;X
MODEL_ENG_32_1;Saunders-Roe SR.177;Saunders-Roe SR.177;Saunders-Roe SR.177;Saunders-Roe SR.177;Saunders-Roe SR.177;Saunders-Roe SR.177;Saunders-Roe SR.177;Saunders-Roe SR.177;;;X
MODEL_ENG_14_1;Handley Page V/1500;Handley Page V/1500;Handley Page V/1500;Handley Page V/1500;Handley Page V/1500;Handley Page V/1500;;Handley Page V/1500;;;X
MODEL_ENG_14_2;Fairey Hendon;Fairey Hendon;Fairey Hendon;Fairey Hendon;Fairey Hendon;Fairey Hendon;;Fairey Hendon;;;X
MODEL_ENG_14_3;Short Stirling;Short Stirling;Short Stirling;Short Stirling;Short Stirling;Short Stirling;Short Stirling;Short Stirling;;;X
MODEL_ENG_14_4;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;;;X
MODEL_ENG_14_5;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;Avro Lancaster;;;X
MODEL_ENG_14_6;Avro Lincoln;Avro Lincoln;Avro Lincoln;Avro Lincoln;Avro Lincoln;Avro Lincoln;Avro Lincoln;Avro Lincoln;;;X
MODEL_ENG_14_7;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;Vickers Valiant;;Vickers Valiant;;;X
MODEL_ENG_14_8;Avro Vulcan;Avro Vulcan;Avro Vulcan;Avro Vulcan;Avro Vulcan;Avro Vulcan;;Avro Vulcan;;;X
MODEL_ENG_14_9;Handley Page Victor;Handley Page Victor;Handley Page Victor;Handley Page Victor;Handley Page Victor;Handley Page Victor;Handley Page Victor;Handley Page Victor;;;X
MODEL_ENG_15_0;Airco D.H.4;Airco D.H.4;Airco D.H.4;Airco D.H.4;Airco D.H.4;Airco D.H.4;;Airco D.H.4;;;X
MODEL_ENG_15_1;Handley Page O/100;Handley Page O/100;Handley Page O/100;Handley Page O/100;Handley Page O/100;Handley Page O/100;Handley Page O/100;Handley Page O/100;;;X
MODEL_ENG_15_2;Handley Page O/400;Handley Page O/400;Handley Page O/400;Handley Page O/400;Handley Page O/400;Handley Page O/400;Handley Page O/400;Handley Page O/400;;;X
MODEL_ENG_15_3;Vickers Vimy;Vickers Vimy;Vickers Vimy;Vickers Vimy;Vickers Vimy;Vickers Vimy;Vickers Vimy;Vickers Vimy;;;X
MODEL_ENG_15_4;Boulton Paul Sidestrand;Boulton Paul Sidestrand;Boulton Paul Sidestrand;Boulton Paul Sidestrand;Boulton Paul Sidestrand;Boulton Paul Sidestrand;;Boulton Paul Sidestrand;;;X
MODEL_ENG_15_5;Handley Page Heyford;Handley Page Heyford;Handley Page Heyford;Handley Page Heyford;Handley Page Heyford;Handley Page Heyford;Handley Page Heyford;Handley Page Heyford;;;X
MODEL_ENG_15_6;Armstrong Whitworth Whitley;Armstrong Whitworth Whitley;Armstrong Whitworth Whitley;Armstrong Whitworth Whitley;Armstrong Whitworth Whitley;Armstrong Whitworth Whitley;;Armstrong Whitworth Whitley;;;X
MODEL_ENG_15_7;Vickers Wellington;Vickers Wellington;Vickers Wellington;Vickers Wellington;Vickers Wellington;Vickers Wellington;;Vickers Wellington;;;X
MODEL_ENG_15_8;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;De Havilland Mosquito;;;X
MODEL_ENG_15_9;De Havilland Venom FB1;De Havilland Venom FB1;De Havilland Venom FB1;De Havilland Venom FB1;De Havilland Venom FB1;De Havilland Venom FB1;De Havilland Venom FB1;De Havilland Venom FB1;;;X
MODEL_ENG_15_10;De Havilland Venom FB4;De Havilland Venom FB4;De Havilland Venom FB4;De Havilland Venom FB4;De Havilland Venom FB4;De Havilland Venom FB4;De Havilland Venom FB4;De Havilland Venom FB4;;;X
MODEL_ENG_15_11;English Electric Canberra B2;English Electric Canberra B2;English Electric Canberra B2;English Electric Canberra B2;English Electric Canberra B2;English Electric Canberra B2;English Electric Canberra B2;English Electric Canberra B2;;;X
MODEL_ENG_15_12;BAC TSR-2;BAC TSR-2;BAC TSR-2;BAC TSR-2;BAC TSR-2;BAC TSR-2;;BAC TSR-2;;;X
MODEL_ENG_16_0;Short 184;Short 184;Short 184;Short 184;Short 184;Short 184;Short 184;Short 184;;;X
MODEL_ENG_16_1;Supermarine Southampton;Supermarine Southampton;Supermarine Southampton;Supermarine Southampton;Supermarine Southampton;Supermarine Southampton;Supermarine Southampton;Supermarine Southampton;;;X
MODEL_ENG_16_2;Short Sunderland;Short Sunderland;Short Sunderland;Short Sunderland;Short Sunderland;Short Sunderland;;Short Sunderland;;;X
MODEL_ENG_16_3;Bristol Beaufort;Bristol Beaufort;Bristol Beaufort;Bristol Beaufort;Bristol Beaufort;Bristol Beaufort;Bristol Beaufort;Bristol Beaufort;;;X
MODEL_ENG_16_4;Bristol Brigand;Bristol Brigand;Bristol Brigand;Bristol Brigand;Bristol Brigand;Bristol Brigand;Bristol Brigand;Bristol Brigand;;;X
MODEL_ENG_16_5;Vickers Warwick;Vickers Warwick;Vickers Warwick;Vickers Warwick;Vickers Warwick;Vickers Warwick;Vickers Warwick;Vickers Warwick;;;X
MODEL_ENG_16_6;Fairey Gannet;Fairey Gannet;Fairey Gannet;Fairey Gannet;Fairey Gannet;Fairey Gannet;;Fairey Gannet;;;X
MODEL_ENG_16_7;Avro Shackleton;Avro Shackleton;Avro Shackleton;Avro Shackleton;Avro Shackleton;Avro Shackleton;;Avro Shackleton;;;X
MODEL_ENG_16_8;Hawker-Siddeley Nimrod;Hawker-Siddeley Nimrod;Hawker-Siddeley Nimrod;Hawker-Siddeley Nimrod;Hawker-Siddeley Nimrod;Hawker-Siddeley Nimrod;;Hawker-Siddeley Nimrod;;;X
MODEL_ENG_17_0;Hawker Hart;Hawker Hart;Hawker Hart;Hawker Hart;Hawker Hart;Hawker Hart;;Hawker Hart;;;X
MODEL_ENG_17_1;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;Fairey Battle;;;X
MODEL_ENG_17_2;Hawker Hurricane Mk IV;Hawker Hurricane Mk IV;Hawker Hurricane Mk IV;Hawker Hurricane Mk IV;Hawker Hurricane Mk IV;Hawker Hurricane Mk IV;Hawker Hurricane Mk IV;Hawker Hurricane Mk IV;;;X
MODEL_ENG_17_3;Bristol Beaufighter Mk IC;Bristol Beaufighter Mk IC;Bristol Beaufighter Mk IC;Bristol Beaufighter Mk IC;Bristol Beaufighter Mk IC;Bristol Beaufighter Mk IC;Bristol Beaufighter Mk IC;Bristol Beaufighter Mk IC;;;X
MODEL_ENG_17_4;Bristol Beaufighter Mk VI;Bristol Beaufighter Mk VI;Bristol Beaufighter Mk VI;Bristol Beaufighter Mk VI;Bristol Beaufighter Mk VI;Bristol Beaufighter Mk VI;Bristol Beaufighter Mk VI;Bristol Beaufighter Mk VI;;;X
MODEL_ENG_17_5;De Havilland Mosquito B.XVI;De Havilland Mosquito B.XVI;De Havilland Mosquito B.XVI;De Havilland Mosquito B.XVI;De Havilland Mosquito B.XVI;De Havilland Mosquito B.XVI;;De Havilland Mosquito B.XVI;;;X
MODEL_ENG_17_6;Blackburn Buccaneer;Blackburn Buccaneer;Blackburn Buccaneer;Blackburn Buccaneer;Blackburn Buccaneer;Blackburn Buccaneer;;Blackburn Buccaneer;;;X
MODEL_ENG_18_0;Handley Page H.P.45;Handley Page H.P.45;Handley Page H.P.45;Handley Page H.P.45;Handley Page H.P.45;Handley Page H.P.45;;Handley Page H.P.45;;;X
MODEL_ENG_18_1;Bristol Bombay;Bristol Bombay;Bristol Bombay;Bristol Bombay;Bristol Bombay;Bristol Bombay;;Bristol Bombay;;;X
MODEL_ENG_18_2;Armstrong-Whitworth Albemarle;Armstrong-Whitworth Albemarle;Armstrong-Whitworth Albemarle;Armstrong-Whitworth Albemarle;Armstrong-Whitworth Albemarle;Armstrong-Whitworth Albemarle;;Armstrong-Whitworth Albemarle;;;X
MODEL_ENG_18_3;Douglas Dakota;Douglas Dakota;Douglas Dakota;Douglas Dakota;Douglas Dakota;Douglas Dakota;;Douglas Dakota;;;X
MODEL_ENG_18_4;Avro Lancastrian;Avro Lancastrian;Avro Lancastrian;Avro Lancastrian;Avro Lancastrian;Avro Lancastrian;;Avro Lancastrian;;;X
MODEL_ENG_18_5;Blackburn Beverley;Blackburn Beverley;Blackburn Beverley;Blackburn Beverley;Blackburn Beverley;Blackburn Beverley;;Blackburn Beverley;;;X
MODEL_ENG_20_0;Thor;Thor;Thor;Thor;Thor;Thor;;Thor;;;X
MODEL_ENG_20_1;Blue Streak;Blue Streak;Blue Streak;Blue Streak;Blue Streak;Blue Streak;;Blue Streak;;;X
# England naval units;;;;;;;;;;;X
MODEL_ENG_21_0;Ajax-class;Classe Ajax;Classe Ajax;Clase Ajax;Ajax-Klasse;Ajax-klasa;;Ajax-Klasse;;;X
MODEL_ENG_21_1;Majestic-class;Classe Majestic;Classe Majestic;Clase Majestic;Majestic-Klasse;Majestic-klasa;;Majestic-Klasse;;;X
MODEL_ENG_21_2;Dreadnought-class;Classe Dreadnought;Classe Dreadnought;Clase Dreadnought;Dreadnought-Klasse;Dreadnought-klasa;;Dreadnought-Klasse;;;X
MODEL_ENG_21_3;Orion-class;Classe Orion;Classe Orion;Clase Orion;Orion-Klasse;Orion-klasa;;Orion-Klasse;;;X
MODEL_ENG_21_4;Queen Elizabeth-class;Classe Queen Elisabeth;Classe Queen Elisabeth;Clase Queen Elisabeth;Queen Elisabeth-Klasse;Queen Elizabeth-klasa;;Queen Elisabeth-Klasse;;;X
MODEL_ENG_21_5;Royal Sovereign-class;;;;;;;;;;x;
MODEL_ENG_21_6;Nelson-class;Classe Nelson;Classe Nelson;Clase Nelson;Nelson-Klasse;Nelson-klasa;;Nelson-Klasse;;;X
MODEL_ENG_21_7;King George V-class;Classe King George V;Classe King George V;Clase King George V;King George V-Klasse;King George V-klasa;;King George V-Klasse;;;X
MODEL_ENG_21_8;Lion-class;Classe Lion;Classe Lion;Clase Lion;Lion-Klasse;Lion-klasa;;Lion-Klasse;;;X
MODEL_ENG_22_0;Leander-class;Classe Leander;Classe Leander;Clase Leander;Leander-Klasse;Leander-klasa;;Leander-Klasse;;;X
MODEL_ENG_22_1;Sentinel-class;Classe Sentinel;Classe Sentinel;Clase Sentinel;Sentinel-Klasse;Sentinel-klasa;;Sentinel-Klasse;;;X
MODEL_ENG_22_2;Town-class;Classe Town;Classe Town;Clase Town;Town-Klasse;Town-klasa;;Town-Klasse;;;X
MODEL_ENG_22_3;Emerald-class;Classe Emerald;Classe Emerald;Clase Emerald;Emerald-Klasse;Emerald-klasa;;Emerald-Klasse;;;X
MODEL_ENG_22_4;Leander-class;Classe Leander;Classe Leander;Clase Leander;Leander-Klasse;Leander-klasa;;Leander-Klasse;;;X
MODEL_ENG_22_5;Southampton-class;Classe Southampton;Classe Southampton;Clase Southampton;Southampton-Klasse;Southampton-klasa;;Southampton-Klasse;;;X
MODEL_ENG_22_6;Dido-class;Classe Dido;Classe Dido;Clase Dido;Dido-Klasse;Dido-klasa;;Dido-Klasse;;;X
MODEL_ENG_22_7;Minotaur-class;Classe Minotaur;Classe Minotaur;Clase Minotaur;Minotaur-Klasse;Minotaur-klasa;;Minotaur-Klasse;;;X
MODEL_ENG_22_8;Tiger-class;Classe Tiger;Classe Tiger;Clase Tiger;Tiger-Klasse;Tiger-klasa;;Tiger-Klasse;;;X
MODEL_ENG_23_0;Shannon-class;Classe Shannon;Classe Shannon;Clase Shannon;Shannon-Klasse;Shannon-klasa;;Shannon-Klasse;;;X
MODEL_ENG_23_1;Cressy-class;Classe Cressy;Classe Cressy;Clase Cressy;Cressy-Klasse;Cressy-klasa;;Cressy-Klasse;;;X
MODEL_ENG_23_2;Minotaur-class;Classe Minotaur;Classe Minotaur;Clase Minotaur;Minotaur-Klasse;Minotaur-klasa;;Minotaur-Klasse;;;X
MODEL_ENG_23_3;County-class;Classe County;Classe County;Clase County;County-Klasse;County-klasa;;County-Klasse;;;X
MODEL_ENG_23_4;York-class;Classe York;Classe York;Clase York;York-Klasse;York-klasa;;York-Klasse;;;X
MODEL_ENG_24_0;Invicible-class;Classe Invicible;Classe Invicible;Clase Invicible;Invicible-Klasse;Invicible-klasa;;Invicible-Klasse;;;X
MODEL_ENG_24_1;Renown-class;Classe Renown;Classe Renown;Clase Renown;Renown-Klasse;Renown-klasa;;Renown-Klasse;;;X
MODEL_ENG_24_2;Admiral-class;Classe Admiral;Classe Admiral;Clase Admiral;Admiral-Klasse;Admiral-klasa;;Admiral-Klasse;;;X
MODEL_ENG_24_3;G3-class;Classe G3;Classe G3;Clase G3;G3-Klasse;G3-klasa;;G3-Klasse;;;X
MODEL_ENG_25_0;D-class;Classe D;Classe D;Clase D;D-Klasse;D-klasa;;D-Klasse;;;X
MODEL_ENG_25_1;E-class;Classe E;Classe E;Clase E;E-Klasse;E-klasa;;E-Klasse;;;X
MODEL_ENG_25_2;H-class;Classe H;Classe H;Clase H;H-Klasse;H-klasa;;H-Klasse;;;X
MODEL_ENG_25_3;S-class;Classe S;Classe S;Clase S;S-Klasse;S-klasa;;S-Klasse;;;X
MODEL_ENG_25_4;W-class;Classe W;Classe W;Clase W;W-Klasse;W-klasa;;W-Klasse;;;X
MODEL_ENG_25_5;F-class;Classe F;Classe F;Clase F;F-Klasse;F-klasa;;F-Klasse;;;X
MODEL_ENG_25_6;Tribal-class;Classe Tribal;Classe Tribal;Clase Tribal;Tribal-Klasse;Tribal-klasa;;Tribal-Klasse;;;X
MODEL_ENG_25_7;O-class;Classe O;Classe O;Clase O;O-Klasse;O-klasa;;O-Klasse;;;X
MODEL_ENG_25_8;Battle-class;Classe Battle;Classe Battle;Clase Battle;Battle-Klasse;Battle-klasa;;Battle-Klasse;;;X
MODEL_ENG_25_9;County-class;Classe County;Classe County;Clase County;County-Klasse;County-klasa;;County-Klasse;;;X
MODEL_ENG_26_0;Courageous-class;Classe Courageous;Classe Courageous;Clase Courageous;Courageous-Klasse;Courageous-klasa;;Courageous-Klasse;;;X
MODEL_ENG_26_2;Ark Royal-class;Classe Ark Royal;Classe Ark Royal;Clase Ark Royal;Ark Royal-Klasse;Ark Royal-klasa;;Ark Royal-Klasse;;;X
MODEL_ENG_26_3;Illustrious-class;Classe Illustrious;Classe Illustrious;Clase Illustrious;Illustrious-Klasse;Illustrious-klasa;;Illustrious-Klasse;;;X
MODEL_ENG_26_4;Implacable-class;Classe Implacable;Classe Implacable;Clase Implacable;Implacable-Klasse;Implacable-klasa;;Implacable-Klasse;;;X
MODEL_ENG_26_5;Audacious-class;Classe Audacious;Classe Audacious;Clase Audacious;Audacious-Klasse;Audacious-klasa;;Audacious-Klasse;;;X
MODEL_ENG_26_6;Malta-class;Classe Malta;Classe Malta;Clase Malta;Malta-Klasse;Malta-klasa;;Malta-Klasse;;;X
MODEL_ENG_27_0;Empress-class;Classe Empress;Classe Empress;Clase Empress;Empress-Klasse;Empress-klasa;;Empress-Klasse;;;X
MODEL_ENG_27_1;Argus-class;Classe Argus;Classe Argus;Clase Argus;Argus-Klasse;Argus-klasa;;Argus-Klasse;;;X
MODEL_ENG_27_2;Hermes-class;Classe Hermes;Classe Hermes;Clase Hermes;Hermes-Klasse;Hermes-klasa;;Hermes-Klasse;;;X
MODEL_ENG_27_3;Avenger-class;Classe Avenger;Classe Avenger;Clase Avenger;Avenger-Klasse;Avenger-klasa;;Avenger-Klasse;;;X
MODEL_ENG_28_0;Holland-class;Classe Holland;Classe Holland;Clase Holland;Holland-Klasse;Holland-klasa;;Holland-Klasse;;;X
MODEL_ENG_28_1;E-boat-class;Classe E-boat;Classe E-boat;Clase E-boat;E-boat-Klasse;E-boat-klasa;;E-boat-Klasse;;;X
MODEL_ENG_28_2;H-boat-class;Classe H-boat;Classe H-boat;Clase H-boat;H-boat-Klasse;H-boat-klasa;;H-boat-Klasse;;;X
MODEL_ENG_28_3;Odin-class;Classe Odin;Classe Odin;Clase Odin;Odin-Klasse;Odin-klasa;;Odin-Klasse;;;X
MODEL_ENG_28_4;S-boat-class;Classe S-boat;Classe S-boat;Clase S-boat;S-boat-Klasse;S-boat-klasa;;S-boat-Klasse;;;X
MODEL_ENG_28_5;T-boat-class;Classe T-boat;Classe T-boat;Clase T-boat;T-boat-Klasse;T-boat-klasa;;T-boat-Klasse;;;X
#MODEL_ENG_28_6;Umpire-class;Classe Umpire;Classe Umpire;Clase Umpire;Umpire-Klasse;Umpire-klasa;;Umpire-Klasse;;;X
MODEL_ENG_28_6;Vampire-class;Classe Vampire;Classe Vampire;Clase Vampire;Vampire-Klasse;Vampire-klasa;;Vampire-Klasse;;;X
MODEL_ENG_28_7;Explorer-class;Classe Explorer;Classe Explorer;Clase Explorer;Explorer-Klasse;Explorer-klasa;;Explorer-Klasse;;;X
MODEL_ENG_28_9;Porpoise-class;Classe Porpoise;Classe Porpoise;Clase Porpoise;Porpoise-Klasse;Porpoise-klasa;;Porpoise-Klasse;;;X
MODEL_ENG_28_10;Dreadnought-class;Classe Dreadnought;Classe Dreadnought;Clase Dreadnought;Dreadnought-Klasse;Dreadnought-klasa;;Dreadnought-Klasse;;;X
MODEL_ENG_28_11;Valiant-class;Classe Valiant;Classe Valiant;Clase Valiant;Valiant-Klasse;Valiant-klasa;;Valiant-Klasse;;;X
MODEL_ENG_28_12;Resolution-class;Classe Resolution;Classe Resolution;Clase Resolution;Resolution-Klasse;Resolution-klasa;;Resolution-Klasse;;;X
MODEL_ENG_29_0;M2-class;Classe M2;Classe M2;Clase M2;M2-Klasse;M2-klasa;;M2-Klasse;;;X
MODEL_ENG_30_4;Ard Patrick-class LSI;;;;;;;;;;x;
MODEL_ENG_30_5;Empire Charmain-class LSC;;;;;;;;;;x;
MODEL_ENG_31_0;Unicorn-class;Classe Unicorn;Classe Unicorn;Clase Unicorn;Unicorn-Klasse;Unicorn-klasa;;Unicorn-Klasse;;;X
MODEL_ENG_31_1;Colossus-class;Classe Colossus;Classe Colossus;Clase Colossus;Colossus-Klasse;Colossus-klasa;;Colossus-Klasse;;;X
MODEL_ENG_31_2;Majestic-class;Classe Majestic;Classe Majestic;Clase Majestic;Majestic-class;Majestic-klasa;;Majestic-class;;;X
MODEL_ENG_31_3;Centaur-class;Classe Centaur;Classe Centaur;Clase Centaur;Centaur-class;Centaur-klasa;;Centaur-class;;;X
#;;;;;;;;;;;X
# France;;;;;;;;;;;X
# France land brigade;;;;;;;;;;;X
BRIG_MODEL_FRA_1_0;Canon de 75 mle 1897;Canon de 75 mle 1897;Canon de 75 mle 1897;Cañon de 75 mle 1897;Canon de 75 mle 1897;Canon de 75 mle 1897;;Canon de 75 mle 1897;;;X
BRIG_MODEL_FRA_1_1;Canon de 75 mle 1912;Canon de 75 mle 1912;Canon de 75 mle 1912;Cañon de 75 mle 1912;Canon de 75 mle 1912;Canon de 75 mle 1912;;Canon de 75 mle 1912;;;X
BRIG_MODEL_FRA_1_2;Canon de 105 mle 1913;Canon de 105 mle 1913;Canon de 105 mle 1913;Cañon de 105 mle 1913;Canon de 105 mle 1913;Canon de 105 mle 1913;;Canon de 105 mle 1913;;;X
BRIG_MODEL_FRA_1_3;Canon de 155 C mle 1917;Canon de 155 C mle 1917;Canon de 155 C mle 1917;Cañon de 155 C mle 1917;Canon de 155 C mle 1917;Canon de 155 C mle 1917;;Canon de 155 C mle 1917;;;X
BRIG_MODEL_FRA_1_4;Canon de 155mm GPF;Canon de 155mm GPF;Canon de 155mm GPF;Cañon de 155mm GPF;Canon de 155mm GPF;Canon de 155mm GPF;;Canon de 155mm GPF;;;X
BRIG_MODEL_FRA_1_5;;;;;;;;;;;X
BRIG_MODEL_FRA_1_6;;;;;;;;;;;X
BRIG_MODEL_FRA_1_7;Canon de 105 Mle 1935;Canon de 105 Mle 1935;Canon de 105 Mle 1935;Cañon de 105 Mle 1935;Canon de 105 Mle 1935;Canon de 105 Mle 1935;;Canon de 105 Mle 1935;;;X
BRIG_MODEL_FRA_1_8;;;;;;;;;;;X
BRIG_MODEL_FRA_1_9;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;;Canon de 194 Mle GPF;;;X
BRIG_MODEL_FRA_1_10;;;;;;;;;;;X
BRIG_MODEL_FRA_1_11;;;;;;;;;;;X
BRIG_MODEL_FRA_1_12;;;;;;;;;;;X
BRIG_MODEL_FRA_1_13;;;;;;;;;;;X
BRIG_MODEL_FRA_2_0;SAu-40;SAu-40;SAu-40;SAu-40;SAu-40;SAu-40;;SAu-40;;;X
BRIG_MODEL_FRA_2_1;ARL-40;ARL-40;ARL-40;ARL-40;ARL-40;ARL-40;;ARL-40;;;X
BRIG_MODEL_FRA_2_2;;;;;;;;;;;X
BRIG_MODEL_FRA_2_3;;;;;;;;;;;X
BRIG_MODEL_FRA_2_4;;;;;;;;;;;X
BRIG_MODEL_FRA_2_5;;;;;;;;;;;X
BRIG_MODEL_FRA_2_6;ELC AMX;ELC AMX;ELC AMX;ELC AMX;ELC AMX;ELC AMX;;ELC AMX;;;X
BRIG_MODEL_FRA_2_7;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;AMX 13 105 Automoteur;;AMX 13 105 Automoteur;;;X
BRIG_MODEL_FRA_6_0;Laffly W15;Laffly W15;Laffly W15;Laffly W15;Laffly W15;Laffly W15;;Laffly W15;;;X
BRIG_MODEL_FRA_6_1;;;;;;;;;;;X
BRIG_MODEL_FRA_6_2;;;;;;;;;;;X
BRIG_MODEL_FRA_6_3;;;;;;;;;;;X
BRIG_MODEL_FRA_6_4;;;;;;;;;;;X
BRIG_MODEL_FRA_6_5;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;AMX-13;;AMX-13;;;X
BRIG_MODEL_FRA_6_6;AMX 50 Canon Automoteur;AMX 50 Canon Automoteur;AMX 50 Canon Automoteur;AMX 50 Canon Automoteur;AMX 50 Canon Automoteur;AMX 50 Canon Automoteur;;AMX 50 Canon Automoteur;;;X
BRIG_MODEL_FRA_7_0;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;Renault FT 17;;Renault FT 17;;;X
BRIG_MODEL_FRA_7_1;;;;;;;;;;;X
BRIG_MODEL_FRA_7_2;;;;;;;;;;;X
BRIG_MODEL_FRA_7_3;Renault FT 31;Renault FT 31;Renault FT 31;Renault FT 31;Renault FT 31;Renault FT 31;;Renault FT 31;;;X
BRIG_MODEL_FRA_7_4;AMR 33;AMR 33;AMR 33;AMR 33;AMR 33;AMR 33;;AMR 33;;;X
BRIG_MODEL_FRA_7_5;AMR 35;AMR 35;AMR 35;AMR 35;AMR 35;AMR 35;;AMR 35;;;X
#BRIG_MODEL_FRA_7_5;Renault R35;Renault R35;Renault R35;Renault R35;Renault R35;Renault R35;;Renault R35;;;X
BRIG_MODEL_FRA_7_6;Hotchkiss H-35;Hotchkiss H-35;Hotchkiss H-35;Hotchkiss H-35;Hotchkiss H-35;Hotchkiss H-35;;Hotchkiss H-35;;;X
BRIG_MODEL_FRA_7_7;Somua S35;Somua S35;Somua S35;Somua S35;Somua S35;Somua S35;;Somua S35;;;X
BRIG_MODEL_FRA_7_8;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;;Hotchkiss H-39;;;X
#BRIG_MODEL_FRA_7_9;Renault R40;Renault R40;Renault R40;Renault R40;Renault R40;Renault R40;;Renault R40;;;X
BRIG_MODEL_FRA_8_0;Schneider CA1;Schneider CA1;Schneider CA1;Schneider CA1;Schneider CA1;Schneider CA1;;Schneider CA1;;;X
BRIG_MODEL_FRA_8_1;Char 2C;Char 2C;Char 2C;Char 2C;Char 2C;Char 2C;;Char 2C;;;X
BRIG_MODEL_FRA_8_2;Renault B1;Renault B1;Renault B1;Renault B1;Renault B1;Renault B1;;Renault B1;;;X
BRIG_MODEL_FRA_8_3;;;;;;;;;;;X
BRIG_MODEL_FRA_8_4;ARL-44;ARL-44;ARL-44;ARL-44;ARL-44;ARL-44;;ARL-44;;;X
BRIG_MODEL_FRA_8_5;AMX-50 12cm Gun;AMX-50 12cm Gun;AMX-50 12cm Gun;AMX-50 12cm Gun;AMX-50 12cm Gun;AMX-50 12cm Gun;;AMX-50 12cm Gun;;;X
BRIG_MODEL_FRA_9_0;Frot-Laffy landship;Frot-Laffy landship;Frot-Laffy landship;Frot-Laffy landship;Frot-Laffy landship;Frot-Laffy landship;;Frot-Laffy landship;;;X
BRIG_MODEL_FRA_9_1;FCM-F1;FCM-F1;FCM-F1;FCM-F1;FCM-F1;FCM-F1;;FCM-F1;;;X
BRIG_MODEL_FRA_10_0;;;;;;;;;;;X
BRIG_MODEL_FRA_10_1;Peugeot Armored Car;Peugeot Armored Car;Peugeot Armored Car;Coche Blindado Peugeot;Peugeot Armored Car;Peugeot Armored Car;;Peugeot Armored Car;;;X
BRIG_MODEL_FRA_10_2;;;;;;;;;;;X
