path,kind,family,source,provenance,sha256
mod/gfx/map/units/bmp/AUBM-IND-CRUISER A-WALK D-S.bmp,bmp,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,6367b019443b656787fcbae0d19e69d57c70cd665bd566392b416cee4179758e
mod/gfx/map/units/bmp/AUBM-IND-CRUISER A-WALK D-SE.bmp,bmp,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,c6c73a170da1baa4510380114322a8fc6173a877d76d747ee745466569c441df
mod/gfx/map/units/bmp/AUBM-IND-CRUISER A-WALK D-SW.bmp,bmp,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,6c46ed62cba002d30441fedcf72748d602417a60d36900156aff7ed214e89595
mod/gfx/map/units/bmp/AUBM-IND-CRUISER A-WALK D-W.bmp,bmp,cruiser,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=2,generated original India service sprite; not derived from another mod,eb96aafb47b22995b2c47bd257ae86177d600657d86f59a3972da28726dcd40b
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-E.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,e804b42156fa313e2681be943d81c2263a0e9adc9d6dd1435a94b040c1a1f0b9
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-N.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,6bd5f25d34c630c336b0a1edca94309bb59f417a654d2a789d683cc0043f2b5a
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-NE.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,7df67b262e15c7432041064f2a2bd91275aacca71d5f9dc7eafc52f2f5a6ec75
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-NW.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,a3f1c5193af9770b1b82a21f76790bec9440082d31b40c8eb80480bfc3edbbf0
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-S.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,961ddd1cea489d1e3d52385cea20d50075cc2aff01ec031707ea5c4ba9a25521
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-SE.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,0a5b4010ce2089cd4855e3a5a54bb7bafb19dad5fcc944ef6815540346efd9fe
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-SW.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,b19c6a4ec81fbdf4c92360abdadeaae181311d84645888409f2c6f077158aa77
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-FIRE D-W.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,bd2e5f9dc80c3444993d04dc1b84767813a496619c8d627eec5316fd07042578
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-STAND.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,b459437d073a6a01748e945450173954c23691d200a14f7e5601a6cc3eedf52e
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-E.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,c41ad4f222927d551f3f427fe9905ca6a98b5b6e3fb3f5526c267f3a9e2be57c
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-N.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,a77e244f659d34586ea8ca3d673042cf6aac90685b56fc7eac6a659482f3a96f
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-NE.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,7854c4b3aefb59d00246ed17d9b8680176524d8597e8204f266bc2254c5e2894
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-NW.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,363997f8f7795f3a6faef042ba61d8496c3817332111aae090aa453058cd75dd
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-S.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,e648ce3ebfb4ea10fb6db118f9bf7955745655b742413a981bcaf02bccac9663
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-SE.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,68eae9c326bc2b6a606fe473aa80a6d09ed49f88a0fcbe689b97c4fa19d955a2
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-SW.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,2a4051948fe2d4f60b14cf5e538bc8584ba7b2709415a2dd1550839a1e2a3d69
mod/gfx/map/units/bmp/AUBM-IND-ESCORT A-WALK D-W.bmp,bmp,escort,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=7,generated original India service sprite; not derived from another mod,7842d1d837ccb0c8a4f1141073705a947f811c9cfa9e9daedfdbf2f34eed821e
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-E.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,41947cc752d41ec48d33a4fa42cbe6a777f10fee1dd5dd3d84e6cb10a133e01f
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-N.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,b3b742b582ce0600ad2deb20d714988ae1f25783c02351d520215bd941e14d14
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-NE.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,6b32d400da370c95c40febbf5c040d491aaa9f029a4b2ce4b0e57d4481a840ce
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-NW.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,ae9c40675d1648ec44acd047c16293eeed2b2f73decd5ab5edc512854d846889
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-S.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,02b4efa083eb32c2e82ed5d03174113d6721a633102cbc2d0d90b65dfff471a0
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-SE.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,bef07cf7410409659b8732a59ff43f254f71b4152a6e5518e497d0c07eb72d86
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-SW.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,8468a5c22b45c61e174db7d64b19b0ad0c4cc30eb8822f65995a81a5fc676c36
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-FIRE D-W.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,4831980c11aeccc6d36cb8a6a9a98b379cfa7f43eeca547d1e816302e6dfe055
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-STAND.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,ac8f493c3e4ff742fd343040676b5346410686a7156ccc78c60c27360e30bb00
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-E.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,1ff4ed31a07dc16bfc238205b92f2ec7cdec4f078a4b598355d03fcb8c609ad7
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-N.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,127f078ab4c8963c91f8b7e0c395eaf2927cf83e6979e9858b3a46bc374f9423
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-NE.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,2da3413d18c25566ad01102c8d7ef85728d34209598e58c2195b4665c0bc2949
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-NW.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,0039f7778bdb2d0a9842752431ab10427506adb5ee3fadb694e99664cfe08187
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-S.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,c39a1599b238b69c2835a795722cf6bb9c5489d1536437e3f52768624cc838d9
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-SE.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,b859fddde5e86d286e0b29e9a4a261430ab69d55f058847222490d51cad5180e
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-SW.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,07d6f2651451d30881dffed61c54e14ed08d3523700e17e010f5d4d5045663ed
mod/gfx/map/units/bmp/AUBM-IND-FIGHTER A-WALK D-W.bmp,bmp,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,939737e9e596f709c097c08cf3e62d8df0a49e7b8388b129b0f40e02a6b7dc7d
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-E.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3913e3728a0e2b559fb5f2ec7d46d76910019af7fad443f26803f5a618e61d44
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-N.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3913e3728a0e2b559fb5f2ec7d46d76910019af7fad443f26803f5a618e61d44
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-NE.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3913e3728a0e2b559fb5f2ec7d46d76910019af7fad443f26803f5a618e61d44
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-NW.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,6900f29ba4e53e04ff90db7d153971de2f5777cf1a6acb850684af1f5759932e
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-S.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3913e3728a0e2b559fb5f2ec7d46d76910019af7fad443f26803f5a618e61d44
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-SE.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3913e3728a0e2b559fb5f2ec7d46d76910019af7fad443f26803f5a618e61d44
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-SW.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,6900f29ba4e53e04ff90db7d153971de2f5777cf1a6acb850684af1f5759932e
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-FIRE D-W.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,6900f29ba4e53e04ff90db7d153971de2f5777cf1a6acb850684af1f5759932e
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-STAND.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,041848c5a4c8ea9c47b2a3a38c3916161acaf4eea8709e5ee9187e05a9c12ad3
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-E.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3704405127e0f729d88c7ceeadacf58e2ae1f32331571ebee4f9cdd561c5168f
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-N.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3704405127e0f729d88c7ceeadacf58e2ae1f32331571ebee4f9cdd561c5168f
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-NE.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3704405127e0f729d88c7ceeadacf58e2ae1f32331571ebee4f9cdd561c5168f
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-NW.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,196851d75e2b9f1fbd36900b2729b8095ed9aee6ff61fae467a9f15ec2ceb9b2
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-S.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3704405127e0f729d88c7ceeadacf58e2ae1f32331571ebee4f9cdd561c5168f
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-SE.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,3704405127e0f729d88c7ceeadacf58e2ae1f32331571ebee4f9cdd561c5168f
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-SW.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,196851d75e2b9f1fbd36900b2729b8095ed9aee6ff61fae467a9f15ec2ceb9b2
mod/gfx/map/units/bmp/AUBM-IND-GURKHA A-WALK D-W.bmp,bmp,gurkha,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=2,generated original India service sprite; not derived from another mod,196851d75e2b9f1fbd36900b2729b8095ed9aee6ff61fae467a9f15ec2ceb9b2
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-E.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,5d9fc96a3302faa0ca0428aa71660cb5facf930920a191fda3917c1238fed487
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-N.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,5d9fc96a3302faa0ca0428aa71660cb5facf930920a191fda3917c1238fed487
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-NE.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,5d9fc96a3302faa0ca0428aa71660cb5facf930920a191fda3917c1238fed487
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-NW.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,d4383b08d2b19177e99d2e551214f17524f6a36fb4c48b5ae20bc698d34d2355
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-S.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,5d9fc96a3302faa0ca0428aa71660cb5facf930920a191fda3917c1238fed487
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-SE.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,5d9fc96a3302faa0ca0428aa71660cb5facf930920a191fda3917c1238fed487
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-SW.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,d4383b08d2b19177e99d2e551214f17524f6a36fb4c48b5ae20bc698d34d2355
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-FIRE D-W.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,d4383b08d2b19177e99d2e551214f17524f6a36fb4c48b5ae20bc698d34d2355
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-STAND.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,90f12145a2187e68b7ece672dab46c86820f8f28a91dff23cbef75b047350be2
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-E.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,59f99bb9277e12f327585c54906d7fa5a293082b60dda9da372bb83d624655e6
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-N.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,59f99bb9277e12f327585c54906d7fa5a293082b60dda9da372bb83d624655e6
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-NE.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,59f99bb9277e12f327585c54906d7fa5a293082b60dda9da372bb83d624655e6
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-NW.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,a84b9288662fe0bd9a906a2aaa807936d396cb0d368fee0491712b6bdd7608d9
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-S.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,59f99bb9277e12f327585c54906d7fa5a293082b60dda9da372bb83d624655e6
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-SE.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,59f99bb9277e12f327585c54906d7fa5a293082b60dda9da372bb83d624655e6
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-SW.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,a84b9288662fe0bd9a906a2aaa807936d396cb0d368fee0491712b6bdd7608d9
mod/gfx/map/units/bmp/AUBM-IND-INFANTRY A-WALK D-W.bmp,bmp,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,a84b9288662fe0bd9a906a2aaa807936d396cb0d368fee0491712b6bdd7608d9
mod/gfx/map/units/bmp/AUBM-IND-MOTORIZED A-FIRE D-E.bmp,bmp,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,ccbfa01fcc43cfe6816e16f9def8ed9b2197174e367eb379dc1130b2060e52a4
